x,y
9755.3,3080.4
6414.6,9868.5
5867.8,928.45
9048.3,1231
8472.5,1455.5
6010.3,3910
12018,11091
4586.6,10056
11301,4981.9
2087.2,7562.3
3926.3,5669.2
2397.4,1609.6
1246.1,7035.8
14581,6294.4
10821,4358.8
252.41,12826
14427,13732
10214,13289
9607.7,14321
2439.3,11014
3075.2,14047
3377.6,12214
3663.9,13238
4372.3,4148.2
8531.2,14549
14333,8522.5
6958,10197
6594.1,10099
1698.7,10688
4390.8,14579
12678,10707
5056,10093
3753.7,13033
1523.1,926.37
2903.2,9612.1
2303.2,7552.3
1720.5,9561.2
14029,11754
10529,3772.6
8292.9,3985.2
138.8,4931.7
3572.5,3369.9
3684.5,8799.2
5284,6549.7
9102.9,9413.4
9694.6,6544.6
2414.7,7388.6
7105.5,942.16
1469.5,4837.2
2019.8,3695.6
4114.6,10567
7583.5,5155.8
10798,8516.1
5642.1,4190.6
14516,14038
6853.8,7313.6
14464,9062.4
5183.6,13838
10112,4619.2
10820,11808
9752.9,1922.1
2697.4,13039
4034.2,10855
2510,4507.3
13133,8803.1
11372,14881
3278.4,11784
3136.5,14061
397.71,436.2
8219.3,10530
4748.2,9984.9
6333.9,8165.4
8110.6,9202.2
9727.9,1433.7
1932,3717.8
6709.9,14602
9642.6,10534
13366,1119
52.896,3899.8
12748,3539.8
5355.5,14391
2170.6,14403
2683.4,12238
3771.4,9737.2
11401,7154.5
5502.6,4563.4
7384.7,7468.5
12595,5471.6
840.3,3913.4
8732.3,3529.6
14917,14943
6623.5,7973.1
13113,8643.6
2714.6,1891.1
9059.1,5339
1462.1,2592.2
11876,2214
1795.1,6941.7
983.52,9684.9
9038.4,4087.5
1658.5,11397
6304.9,10513
9299.4,2117.3
3950.9,693.63
14910,14072
8469.6,3272
11518,14526
10420,14920
1539.2,5539.3
14666,5745.3
268.48,4608.8
3191.3,7814.4
7804.2,805.24
12567,3861.2
14300,12228
9943.6,2049.1
11076,7182.6
1165.3,8360.8
10057,14047
3900.9,9164.2
8218.5,888.01
10258,5142
6830.6,8643.9
4776.9,10272
4462.6,9513
3630.1,287.26
5844.9,546.01
3986.2,10402
2203.7,3865
11092,1143.2
14010,13342
6088.7,5171.6
2444.6,7456
5752.1,3818.1
2904.2,8383.6
4868.6,9229.9
6532.3,3026.4
6623.7,8974.3
11684,8876.6
12379,8797.1
5803,9161.5
14589,1307.6
8497,8076.6
13237,9408.2
7811.4,10077
10083,13954
4004.7,6826.6
6357,5270.7
2250,5482.7
5589.2,8263.7
8628.8,13254
9510.1,3525
10476,10631
13941,5130.7
11839,2509.8
3381.6,14882
343.19,11209
4022,4437.2
11800,11877
5190.7,12214
5720.4,12219
13394,5328.9
9370.5,2295.7
8870.8,5442.2
2686.9,172.04
8486.2,10280
2137.4,12070
11717,1087
9739.8,6227
7657,12689
991.93,5728.8
12596,5546.7
12030,14281
13096,1761.1
11444,13322
6250.5,9449.7
12745,8922.3
7911.4,9445.6
4059.2,4976
11244,4001.2
10440,2174.9
5333.5,6910.7
2339.7,12977
12930,14982
9409.6,2046.8
148.23,6962.6
2496.5,13486
14157,8012.3
12572,14612
12007,14016
6692.9,10466
8654.4,13231
7432.5,14553
9461.7,7211.2
1394.8,6834.4
6774.9,2975.6
13320,14563
11843,11086
12167,3367.1
7243.6,11972
13128,11822
12703,8204.9
9462.8,6071.6
10081,1753.4
1855.5,4743.1
7033.4,2952.1
13834,9934.1
1676.4,4317.5
6965.6,3615.6
9214.4,11867
6326.6,11979
8868.6,2622.2
848.85,12468
2714.3,9868.2
8299.9,1934.7
10132,7837.9
12568,4483
13483,7847.7
10588,7251.5
10264,9006.5
3951.8,1141.7
2968.6,6157.6
9199,13376
3071.1,12454
11389,889.14
10427,12374
13073,13946
7272.3,1034.3
7050.2,12770
5626.5,5118.8
884.89,6439.2
12295,5752
1759.4,9914.2
13802,5670.9
6111.4,8312.8
5103.7,8971.8
6341.3,12755
5829.7,12908
2990.8,4550.9
14861,1955.3
7718,5468.8
9217.2,13433
9780,12185
4979,13734
9686,5739.1
1005.4,14376
10117,1413.7
13258,12873
11693,1742.8
3735.3,8806.7
8807.2,3399.7
7735.6,4812.2
14144,3568.1
7240.6,1386.8
907.87,10718
1098.5,3068.2
1353.3,11073
8775.4,3788.8
1432.1,1536.5
9229.1,4946.5
9238,7253.3
939.15,8051.1
8847.5,9745
11866,2218.4
6800.9,14919
9106.9,140.36
3713.5,4272.6
13243,2599.9
14830,2967.5
2382.7,12474
1142.1,5518.2
8764.1,8594.7
4496,12140
8330.4,14449
11516,6933.5
14689,13049
1120,11486
9586.3,14348
10161,13075
1300.5,7007.4
14591,5210.1
7813.2,7986.6
7137.4,9399
7567.4,14738
12635,7921.4
9016.8,6115.9
13778,5867.1
6491.8,6192
3716.5,12519
8491.3,1140.8
10812,12525
8418.2,2478.8
3262.6,4371.3
7276.6,5822.6
9723.6,8755.7
9247.1,7520.2
13211,11416
14387,3695.7
12970,4871.6
3167.9,9674.1
10891,2699.1
1475.1,7459.9
14256,7878.5
10931,14067
10591,6368.2
12896,7528.9
5033.5,7096.1
2666.8,5247.6
1157.3,14031
4306.6,2221
14386,2870.9
781.02,6752.2
12470,767.94
4033.5,4917.8
9766,14882
11015,12368
3689.5,8824.1
3455,5127.6
3418.4,14690
5025.8,10167
2514.3,7707.9
5302.4,12392
4071.1,3553.1
10822,7257.2
14427,7959.2
5990.8,8541.6
10979,6714.4
2784,2619.3
8965,6984.3
8982.7,11091
10392,14326
2342.4,7022.3
5497.7,14073
233.51,838.84
9934.1,14359
8279.2,13972
336.75,12551
12966,2034.4
7727.2,8843.6
13308,13396
11788,12594
9123.2,2439.2
10717,1092
6566.2,3184.6
4335.1,326.65
817.22,3066
1581,6931.1
14977,1590.5
4660.5,255.23
3732.7,3280.1
6213.3,14449
13923,3906.7
13573,10245
324.99,6421.6
5622,7312.4
1049.1,1660.5
10956,8719.2
11748,6225.4
11916,12338
1777.9,6445.8
13211,12573
14448,330.87
9836.2,11352
14378,10552
9320.3,11494
4936.4,5803.7
13147,2576.4
1076.6,14598
14755,5931
5276.6,9382.2
7017.9,2315.1
14025,8565.7
831.16,4568
4974.9,12014
8513.7,616.32
13905,5340
5153.3,10696
9193.5,13750
14763,3764.8
9604.9,7596.3
4361.5,7513.1
7965,8133.8
4554,13631
8387.1,13104
7130.1,12771
9191.2,2883.3
12053,3158.5
10764,11801
14105,7075.2
10528,1370.7
10964,4841.9
14767,9129.7
10059,11952
11619,13356
12506,9799.1
5583.1,7242.7
1871.3,4731.9
4762.7,1378.7
9214.4,12960
3920.1,7687.1
6090.8,10422
8099.2,14717
6497.4,9350.4
12053,14053
10885,6405.6
13661,2402.1
10548,6164.7
9934.5,631.76
3974,5452.1
107.13,14328
3329.1,5334.4
4186.7,8237.2
12567,11587
7854.4,14397
4868.8,6494.5
11840,264.86
13249,9832.9
5949.7,5564.1
14343,3721.4
7462.2,4420.7
4402.2,8732.1
6795.3,3679.3
10168,13118
10133,1401.5
4699,4027.5
1247.3,2046.4
10819,10462
1110.1,403.19
14458,1562.5
1295.1,7893
4063.5,13440
2443.3,2351.1
3033,11694
10666,483.51
2933.5,6924.2
12847,13907
2821.6,10402
5659.7,14999
11175,6392
10970,5178.9
14206,13502
10487,2691.1
3345.5,6261.1
14089,11420
298.63,5579.1
7579.6,3267.8
6468.2,5905.5
12517,6461
7183.6,6366.6
6395.5,7547.1
13568,7305.8
5804.3,156.36
6331.7,5864.6
9754.1,9379.4
6482.3,12060
10316,1974.2
5259.9,1216.1
5469.5,13316
4318,10292
905.1,4266.8
2257,13003
10105,4262.2
9085.8,7090.9
12953,3700.5
7997.7,1783.9
5886.8,13803
6565.1,5506
4299.5,5132.8
14869,5411.1
1582.4,994.93
9184.2,1337
7863.1,9585.7
6185.9,9546.8
4396.3,3600.2
5101.7,6306.4
3364.3,1621.2
10460,2231.4
8940.7,1032.5
7047.4,5869.7
10302,9027.6
6492.7,12886
5273.6,1225
13275,4642.2
1504,6721.5
9252.3,14208
8361.9,14367
11834,2919.1
9020.6,13285
9611.6,8248.2
2928.3,9690.9
5106.4,3653.2
5614,10959
3344.9,6247.8
13637,4510.9
3584.8,2333.9
384.23,4697.1
13541,7015.9
14692,725.77
5017.7,8906.6
6224.9,8195.5
7695.6,13418
1781.3,2371.7
13607,13964
1974.5,14050
10550,12407
9764.5,6294.8
8689.9,8116.2
5494.3,2733.2
8221.2,12903
7313.1,5781.4
5091,12375
8298.1,3970.1
7738,14797
7249.7,5971.9
11574,12207
1746.2,4334
1303.2,13814
10933,10654
4851.2,12767
10514,5178.7
13741,4337.5
13639,13989
14761,9145.2
10207,11443
8163.6,2410.9
7476,4280.6
9904.9,2366.4
464.14,13886
7943.4,1552.7
9532.1,11421
13161,1628.2
1963.6,7582.8
8533,11322
12860,4543.9
1919.6,700.57
10001,5258.3
14791,4523.1
14243,8713.3
10718,13794
7128.2,6651.8
3159.7,12076
3224.7,2557.4
12060,3764.9
7524.9,443.61
12651,1686.3
8856.2,5330.5
13679,13866
7677.7,1826.1
6172.2,10370
6825,3069.8
5285,3479.5
8492.2,9958.3
7591.7,10523
5371.4,2156.7
2369.2,5255.3
10216,4329.5
551.37,11757
5026.8,14147
11920,5160.2
8028.7,11817
1470,5347
3871.9,7327.8
3024.3,14460
94.295,9676.3
9235.4,5299.3
11390,9497.4
10603,129.76
6312.7,7659.7
1711.7,11359
10362,2844
180.48,916.75
13758,12649
8391.5,2572
5586.5,13988
1510.6,14211
7659.5,3594.5
12382,1274.4
14318,3759.3
5298.9,14172
10026,1376.3
12126,14128
2641.8,7468.4
11405,435.85
7912.9,561.16
5275.1,11916
1911.3,8792.1
3300.3,1996.4
9985.9,10774
10560,10537
13018,12101
4270,2421.5
10253,10252
12280,14845
4778.3,14385
6980.2,1510.4
11316,2568
3120.7,7910.5
10873,865.96
8176.1,4412
11652,8331.2
13477,12964
14240,7590.4
5814.2,9663.4
880.64,8648.9
14875,14782
2214.3,6991.9
5034.8,13710
7739.3,4052
13103,12115
1447.5,1540.8
6296.7,5919.8
10433,1244.4
1555.9,4114.5
7767.7,9681.9
11767,11015
9484.8,7337
14656,4691.6
2252.7,12667
6184.5,11233
11450,14889
12320,4261
11218,14129
3325.8,1159.5
2496.8,6268.5
10755,11918
2822.1,10276
3668.8,8375.4
6830.4,12987
3102.8,7929.9
499.57,5737.1
9970.5,3283
279.68,13518
10437,6900.7
2113.4,7391.5
576.14,4557.2
2919.8,3974.6
809.11,5400.6
9089.6,2581.2
6058,6026.5
1934.8,10330
5632.2,8287
5587.2,6039
4087.1,3757.7
1122.8,14005
9344.8,9999.3
7640.7,12770
3198.7,11362
904.72,13507
9646.7,728.97
9217.3,1048.7
2566.7,206.59
8243.5,3120.2
9364.1,12562
10306,9841.5
871.84,13001
5709.5,11485
5982.9,14573
9460.7,5696.4
4039.1,772.63
9216.3,6541.5
11227,12264
5875.2,6091.2
8541.5,5147.7
6832.4,3715.9
7428.4,108.34
13098,13290
4685.3,4464.5
3062.9,6467.3
11591,8648.5
7284.2,13202
7204.7,3400.4
1395.2,3259.3
9256.2,3070.9
7672,12679
11946,8111.1
11716,4758
6515.1,245.62
11804,5920.6
1935.4,2462.7
67.411,8472.1
13238,6558.1
9498.6,5546.1
1339.8,5370.4
11769,13196
10938,624.05
12467,14333
10754,13948
3990.7,10418
10267,1807.5
1227,9417.8
4850.2,11162
13191,5041.6
3892.4,11729
8877.8,14128
3410.6,2805.4
6570.7,4110
6444.6,9668
14680,13282
6941.3,13232
392.29,447.32
7910.9,853.33
14126,3554.5
10726,11325
14578,6355.3
8001.9,3343.6
3921.4,1176.2
4340.7,8798.6
11288,9393.9
11133,842.11
13723,1633.9
7117.7,1052.2
9238.4,4731.6
861.45,12998
9417.5,2421.3
5773.8,101.53
11588,5592.1
14047,6999.3
9180.7,6157
1685.2,3504.9
1327.7,13238
2607.4,13994
941.96,14486
13501,6901.9
5156.3,363.93
9539.1,6066
12126,14722
697.94,964.27
9617.6,712.71
3246.4,14088
3694.6,8847
3911,266.95
8132.3,3554.5
272.37,12785
14261,3446.3
9733.1,1056.5
12745,14933
2323,6966.3
320.45,2682
4190.8,2233.8
601.56,11237
3418,7855.6
13451,7868.1
5920.5,340.68
12207,12082
12596,14643
13443,3686.7
6086.2,13235
748.94,499.09
14634,4672.8
8079.7,6765.6
7376.7,3522.8
10287,50.684
2196.8,10245
4305,6689.3
2173.6,7255.5
8800.3,2610.5
4279.9,2637.8
9627.4,14028
8968.2,7163.3
76.167,8894
3608.5,11241
8148.5,3777.1
14297,14565
11746,14375
7660.1,13473
1731.1,1321.1
14897,11433
3497.6,6000.8
12085,7009.5
8771.4,13804
2353.4,10157
3586.9,3464.1
8972.6,13834
12241,14438
12358,9007.4
13106,12792
14121,319.41
5498.1,13865
5511.4,11974
5505.5,14803
7517.7,11411
5780.3,718.05
6083,10454
2633,2778.9
12367,1496.1
13800,1903.5
14462,10078
13409,13925
6836.1,3342.4
10325,12659
7199,7151.8
2473.4,12446
6957.2,7551.1
3652.1,5036.3
3633.4,7110.9
11752,10213
13342,6991.6
8988,10633
8283.7,465.37
8346,6647.8
3844.3,11007
2005.8,10514
11483,6471.6
178.54,13920
7243.4,5762
9056.9,9174.1
11194,8097.8
1416,6723.6
6049.7,14361
6820.5,12858
9779.1,1648.4
5940.4,6283.4
10074,1965.2
11120,3006.3
7026,13237
5924.7,14583
14368,3732.6
6839.4,8682.9
6992.1,10040
11934,8805.1
12814,7468.8
854.61,12966
14501,6380.4
6996.9,12767
6874,8594.6
4339.3,1381.1
2011.1,10362
13457,12670
3693.6,847.91
8736.5,10128
10609,1636.1
3208.6,5211.5
14125,1820.3
8411.5,4554.7
13742,529.19
9438.3,7952.1
14195,7748.7
976.98,14472
4124.1,3815.1
8036,9229.2
867.89,12969
2679,13895
3633,10862
6692.9,4495
5272.6,1180.8
8794.7,12003
11249,12290
949.46,5581.8
7255.3,11414
5560.9,11579
13101,3696.7
10944,4373.7
11635,121.28
10070,6054.6
1464.2,6972.5
2473.5,1563
5872.7,4941.7
7482,658.55
11796,2468.9
790.02,6705.8
3073.7,747.62
2755.5,3706.5
985.18,12407
5401.4,3280.5
2463.7,9001.5
12165,7257.7
7213.2,2725.6
10710,13543
1383.5,3239.1
2179.4,3065
9500.6,10322
12896,12127
12179,3919.3
9537.7,7927.5
9828.6,6014.8
4809.8,4550.6
7480.7,10036
795.21,5230.2
2.6812,11267
1086,14221
13508,11632
10554,8498.3
4823.1,12501
10299,6511.8
3927.8,13865
12035,5781.1
2459.4,11957
4923.5,13129
9227.9,13463
12615,4954.5
9126.6,9169
14573,7702.4
3893,1100.3
10927,7244.7
4509.4,12512
9798.6,14912
14374,7640.9
14766,10533
3015.9,3233.9
1582.6,3932
10178,13310
5514.7,8447.9
13404,3780.2
10491,4167.9
14279,14513
5024.8,5547.1
11403,7022.4
13037,10032
13529,12649
7716.7,11520
13644,965.31
4143.2,3868.9
2370,783.02
2368.5,14365
12374,7538.1
13088,1696
6735.2,9511.6
13313,13646
3794.7,12180
10832,10018
5065.4,9412.5
14444,2228.3
5715.3,1818.4
5461.8,2711.5
432.39,11918
2088.1,14358
13571,10259
728.98,5471.4
11105,2215.8
5622.2,7655.9
5426.6,2781.1
12338,1272.4
8623.3,8409.3
12726,87.678
13126,10256
14230,14236
4275.5,14992
9481.6,10599
7427.6,10039
856.73,13926
2601.7,11266
4631,11155
8533.8,1361.4
6616.8,10902
7992.7,7717.5
4748,246.49
14179,8572
589.18,1903.5
5096.2,6146.2
13978,11984
5086.4,357.26
5457.3,8726.5
3538.7,3811.7
8887.5,4032.8
13090,8769.9
12449,8592.4
863.46,14699
11631,8100.9
13610,4529.4
3195.8,9677.3
1765,12101
7041.9,4274.2
3211.3,13164
11581,12587
2957.1,1819.3
6928.2,10630
11128,2971.3
6879.4,2090.1
9966.1,12912
11252,1312.1
2660,11933
3186.4,8815.9
12037,4575
3907.1,7639
5746.8,8198.5
9457.8,11266
11025,11993
3403.6,13801
5958.9,10102
9613.9,2672.9
3785.7,1874.6
5252.7,12371
6830,13361
6829.6,3017.6
3718.3,13675
1594.4,2993
5097.7,13871
11505,11256
14255,10947
10894,608.34
12570,126.76
9090.2,13186
13256,3236.1
7055.5,2878.2
3454,1752.5
5066.8,10669
10009,2431.9
10247,14586
8606.1,145.64
14872,13571
11689,6771.1
6684.6,4884.6
5745.9,5928.8
1676.9,12984
3078.8,13252
6614.2,12042
7624.8,3207.5
10551,1321
9581.9,7773.1
13537,4519.3
104.52,8919.9
8650.3,13173
11864,5203.8
729.23,7965.3
10038,8110.8
11893,12128
10246,10244
12570,5436.3
13010,3563
3353.3,14586
10017,1111.4
12248,449.09
4863.5,3137.7
5050.5,3924.4
13892,13574
10099,8092.8
12079,13072
7625.1,3252.1
8090.3,14559
4153.2,10942
5247.8,10358
11109,9166.3
1098.4,476.5
8368.1,14360
8276.9,1989.1
1273.2,2021
13871,10319
1586.7,3592.8
7431.3,14741
10406,2649.5
3605.8,10850
10984,3955.5
11644,5479.3
9559.5,11495
7658.1,4788.3
2692.4,13911
1581.3,5189.8
1509.5,2867.4
6553.2,11229
9869.6,14866
6458.5,9057.4
10572,4044.2
7529.8,6736.6
8077.5,11641
4843.9,9215.9
11764,6252.9
590.4,7073.3
6270.4,13851
4144.8,7256.2
5938.1,13921
1947.7,11544
6202.1,6948.7
673.79,14196
99.575,8497.8
10601,7230.2
13499,12224
13899,7762
10807,9191.5
5303.1,3203.9
5211.4,1235.5
6161.7,8494.5
7517.4,14857
11503,5131.7
656.71,5663.2
7528.2,14018
6309.2,2771.8
9667.1,2456.2
1857.9,13950
7875.9,8085.5
836.61,13604
835.04,3880.5
3193.6,14661
2613.5,3770.8
13692,10906
14603,6238.7
2314.5,10446
13905,13583
1536,1441.6
3551.1,10524
5745.4,3393.7
7047,454.15
8994.1,13096
12554,11757
8282.8,1939.6
5781.9,1602.9
3175.9,6130.4
9123.1,13616
7455,7072.4
6114.5,14067
405.16,14235
4369.6,10999
9013.3,10301
1737.8,9399.6
5302.4,2564.8
3451.4,12984
11034,4369
6667.8,3170.5
5428,7288.1
13050,8786.5
940.11,8068.6
10439,1564.1
2990.5,2136.7
10664,5792.9
6598.5,11093
8170.3,6277.4
13511,8581.2
6162.2,11506
9104.5,9184.6
4373,10822
5994.6,8037.8
10752,6425
3564.7,5897.4
7452.9,9452.9
11816,2240.9
7062.9,13373
740.9,6731.1
6914.3,659.65
12860,12453
10138,1346.2
10373,11333
14684,2555.3
349.49,7106.7
906.22,12460
2244.2,9603.5
9799.4,7082.2
6342.9,5238.6
12082,5784.5
6300.2,13651
4886.9,4180.1
14365,11050
4870.2,11001
12348,3804.3
9247.8,4960.6
7904.4,654.6
5124.1,13124
11263,13244
13976,9758.8
4365.2,8875.5
2335.3,12983
1844.7,4764.5
5712.5,1044.8
6829.8,3638.8
801.93,8087.8
2628.7,11610
6707.6,4989.1
1976,10417
14043,14673
11901,3313.5
3075.6,3208.1
12634,8002.3
188.07,12690
6001.3,12210
1807.9,1895.5
3399.2,3191.6
6466.2,4778.3
9578.9,11511
3339.7,6207.5
7812.6,3596.3
8000.8,8108.9
2935.8,11996
10351,6490.4
5657.1,11140
1982.8,8273.1
3512.4,210.14
512.9,11569
9277.8,14104
8922.7,1843.2
6950.5,1114.3
13875,4410.1
9543.9,2888.7
5749.5,3253.4
12758,13164
2365,40.21
4520.3,13958
4855.3,12282
9318.8,5743.7
9318.3,12829
13605,10203
1373.9,8498
5946.7,6340
13083,1728.4
1285.7,13055
14349,8667.6
7270.9,11951
10176,7567.5
5620.6,7328.8
13859,922.09
5868.1,6741.8
8605.8,11052
8873.2,184.09
14409,14642
5844.7,212.6
11225,9500.4
4048.9,10424
11137,13995
8417.3,2293.8
9803.4,1288.6
10096,6874.4
8784.4,2490.5
2441.6,2273.1
8137.9,12528
8601.8,14799
12115,3396.8
9615.5,13531
3563.1,9925.4
8568.7,2498.1
2066.2,7283.5
9872.4,3093.2
14889,2693.7
276.94,12475
4249.2,282.94
6853.2,8624.8
6319.6,4108.7
13951,5883
12675,11660
4518.2,9697.8
1089.6,9159
5705.6,12144
1771.8,13048
3132.8,4109.7
11516,11110
9999.1,13632
1956,10376
941.02,14394
6935.8,11571
6835.4,13316
1995.2,8784.6
2593.1,10536
14493,6310.1
9979.2,12730
9835.6,413.61
2196.8,8970.3
9391.4,14635
2813.2,7686.1
5011.3,9407.9
7359,14456
3947,11503
6863.9,4185.1
10378,13471
2639.6,10175
13420,2702.2
14320,9338.3
2158.4,14620
9642.5,5271.2
2903.9,4188.8
10494,10618
1688.7,11314
6903.1,5084.8
5757.7,14329
10911,2197.5
1691.2,14350
5877.4,12456
9646.3,3737.7
1718.8,11367
8493.2,112.97
9853,11034
824.16,2435.3
11754,1687.9
13827,4572.3
13570,666.47
7687.3,13514
11717,14704
9768.5,6229.7
1591,425.4
13947,13149
11935,9973.3
8019.5,6008.4
1857.1,6903.7
8399.3,6608.3
4355.7,7710.1
1211.1,6357.1
2296.4,14587
7340.5,3692.9
8604.7,6104.9
11971,3467.2
13126,6023.9
2336.6,11792
4434.7,8856.3
1922.5,7712.7
8093.4,8189.1
4290.7,2063.3
11902,12343
10469,8573.4
6973.3,12627
5177.1,5340.3
8017.7,7632.7
9610.6,10412
10178,3699.6
5336.7,7657.1
4792.8,14033
8473.4,14263
8396.2,10138
3347.5,12985
2152.2,14894
3619.3,11437
350.84,9585.5
13632,806.84
33.588,6285.3
10789,10888
1459.4,11832
13128,13995
4793.4,12483
1906.9,3591.5
3360.9,6779.7
4086.1,10637
14978,11820
2703.3,11156
4877.5,1846.9
2890.2,4854.2
3676.8,2415.5
13308,12967
13525,5073.1
4911.4,63.944
9024.7,7951
2890.9,8209.7
7092.4,9258.4
3275.7,6248.5
6436.7,9042.1
5092.8,7490.2
158.38,3166.8
7762.7,2480
8484.3,111.59
10391,13390
6780.8,10488
9620.9,14143
2727.5,11699
3503.4,13644
5985.3,14969
4004.9,4672.4
3747.5,7276.2
7904.6,1506.5
4300,6936.9
13573,1890.7
10839,4506.3
2287,564.14
10915,13219
6508.7,2669.6
3804.5,12170
10867,5087.2
7059.9,6797.4
12698,14207
4968.7,14582
6611.2,6832.4
7636.5,8238.8
10191,3714.9
2275,12835
6107.1,13761
5355.9,10576
10114,9041.6
9162.7,6429.6
12664,3881.7
670.41,5659.1
780.35,6721.2
5259,7579.4
13731,2443.5
6108.2,10360
11368,1256.7
9619.4,13034
12553,13405
1272.6,10009
14627,13526
2067.9,12038
12950,7379.4
13595,14756
5192,12191
14864,11171
5535.6,13488
8823.6,9743.6
2930,14337
13284,1949.6
4518.8,8508.1
5511.7,8441
13286,13390
4776.6,10301
2933.9,7106.1
12267,6799.4
8235.3,2504.4
9394.6,7563.2
14951,9015
4185,4650.2
11132,3022.4
6723.7,9199
5622.4,11905
5494,12036
5397.1,6672.6
6360.4,5909
9944.7,2103.7
3307.6,14598
12011,11788
1241.1,11407
3192.9,10209
14101,3614.8
6975.3,1523
6368.8,8185.4
10909,9261
6007.9,9635.2
6787.6,14964
2446,8504.5
5436.8,2668.5
13226,793.17
10681,1267.7
12287,6329.9
475.41,13113
13310,3841.4
8634.9,14742
1981.8,10537
13377,3461.6
9221.3,13957
7643.5,4783.2
11659,4263.1
2524.3,6649.6
1916,4680.7
4289,2643.7
4571.4,7463.6
39.058,9408.6
8239.3,10040
14385,13065
11195,2168.5
14910,11226
10914,14147
1722.5,1567.4
3795.9,13410
8477.1,11504
11908,5084.1
13588,7247.3
11508,14549
6302.2,12045
9279,2485.2
537.24,11812
4258.1,5684.3
40.709,12683
3539.6,10593
14664,12464
11411,13767
14149,11415
5912.8,10195
1464.1,6824.9
7156.4,482.56
12370,7788.3
14351,13641
11517,13015
9208.8,6158.5
9195.4,13377
6699.5,4668.8
13384,5934.9
6447.2,6221.7
7642.6,8034.9
10296,14116
7508.4,2269.3
6814.4,2291.2
10431,10603
11655,1812.9
6958.7,1596
8355,6864.3
3390.6,6222.7
1536.6,3902.3
2857.5,4912.5
8839.6,11020
14234,13324
5462,11270
10096,7582.8
9135,2179.3
10415,13553
5926.6,7502.9
9714.4,7723.5
14882,3293.3
8194.6,4791
2951.2,8927.7
3728.3,3277.3
97.534,8422.4
1701.7,3436.5
11338,9851.4
5852.5,13919
2344.8,10509
14613,3011.3
7842.2,4334.8
4954.5,11594
9633.6,2971.8
5386,2639.9
829.3,12922
9575.3,7240.8
12331,8011.4
479.62,2082
7774.7,4050
1552.9,4164.1
981.41,14399
13895,2050.7
10157,13956
8134.4,11002
1301.8,6699.1
14361,3325.7
43.66,10464
14291,9634.2
12681,2123.3
2613.3,4964.7
11385,10117
3247.7,14104
3472.7,12839
6009.2,8029.4
13352,3098.5
13544,10181
138.3,2612.8
4773,11030
6206.4,13174
14375,1157.2
9086.3,188.33
3844.7,1087.4
3822.9,3499.7
8361.7,1942.4
14833,4118
12433,6391
9176.4,13404
12709,3545.5
13519,14620
1002.6,12664
10156,1434.2
4892.7,8510.5
9713.9,12429
1121.7,14072
2565.3,2501.7
9065.7,10299
13725,14727
5400.4,8889.9
6066.5,5991.4
12765,8206.4
9766,8280.9
957.41,1200.2
3174.4,5904.7
2560.4,5886.8
3995,5746.6
1446.9,5293.9
11149,12536
4472.2,9546.1
6801.9,8689.8
2783.1,8492.5
931.53,6380.2
10870,4111.1
4847.3,7550.2
10524,12358
3143.3,8849.5
4931.3,10972
3557.7,279.03
6951.6,11034
3224.9,5289.6
817.51,3114.6
14165,10610
12996,6416.7
14019,9014.4
14190,7921.1
2767.5,4711.9
3983.9,1459.6
12093,13812
7598.5,6479
10380,2850.7
13831,8715.6
8483.4,8325
13093,14552
5024,1745.4
8517.1,528.27
3835.6,7813.3
13276,9439.3
2002.9,2237.5
12515,6647.5
6744.5,4247.7
10358,14926
9965,9632.4
6727.6,3217.7
14556,7697.1
5535.2,11684
2262.2,11985
12198,8781.9
5507.5,13896
14415,13276
6972.4,9072.6
12882,14034
14242,9282.8
9367.6,10585
14416,10596
4341.5,5192.5
8300.8,4513.3
13907,8782.7
13863,3902.2
3514.3,14965
9265.5,2499.6
7504.9,5899.4
6012.4,14580
14427,5781.5
10899,7337.5
7396.7,14411
1489.7,1532.1
391.19,461.46
724.02,478.4
2185.5,14326
7175.3,467.64
10548,9228.8
13452,2948.3
11700,12668
1649,1641.6
4070.4,12882
3874.4,11966
13081,1887.4
10120,13956
1636.7,1565.1
1141.4,5469.8
7067.6,2225.6
4239.3,5749.5
9193,13417
5950.8,10106
1357.6,5346.5
13969,1938
14352,7944.8
5318.3,5716.2
5094.1,11914
13974,164.49
808.95,268.3
2984.5,4568.8
2192.7,13006
8097.5,8247.2
7423.8,13731
8252.2,8848.1
11067,12224
2991.9,11406
12227,11734
11994,5855.8
10270,4066.2
4306.8,2104.6
4068.5,14471
1885.4,7605.3
9208,11135
2943.1,12033
12477,1760.2
6401.2,9614.2
10441,2728.8
9326.9,5907
7346.7,13748
8624,2471.8
7515.5,9451.5
9017.7,2529.2
1842.1,2842.1
9269.3,8124.7
8564.5,17.919
5651.8,5026.5
13476,8420.3
13641,2164.6
1167.6,4532.7
6113.7,14647
3707.9,2265.4
3387.6,13926
13422,8418.4
8857.6,8667.4
10511,4721.7
173.97,1067.3
1762,2207.8
126.15,12160
1737.3,5089.6
5966.8,5699.9
5205,3728
13388,48.183
4246.9,1736.7
8431.4,9591.2
5905.2,4932.9
9615.6,14196
6828.2,8648.8
3523.7,12902
14848,4947.2
12854,9950.8
6758.5,3054
4494.4,8763.2
9749.9,11647
6326.9,5269.3
12399,4561.1
2023.2,10384
10006,1300.7
1914.2,7535.6
2752.5,9698.8
5859.5,545.45
