x,y
10405,3868.8
11115,7085.6
2634.6,13623
2996.9,13135
4656.1,11397
3716.9,13828
13882,2607.5
9785.1,12304
12188,11597
9938.9,6586.8
458.12,14796
9674.6,5557.6
4956.7,8843.5
10783,13786
1501.8,118.66
11734,1930.6
2867.6,1370
2238.8,10741
7661.2,2770.7
12738,4477.6
2789.3,10183
1378.9,11391
11311,8281.6
3440.1,12098
6149,11058
10843,14179
9461.7,5916.7
7060.9,12933
11018,2627.9
8682.5,8081.4
5962.1,2698
12260,3614.7
5297.6,4499.9
3242.9,11135
5663.4,4395
4901.5,13040
4073.4,9216.5
7823.6,1041.8
4404.6,2758.3
270.54,9435.9
13750,13831
10791,7197.9
4817.5,4823.8
1539.5,5483.3
2013.4,3253.8
8010.5,10799
4291.9,3630.5
8577,3305.5
9672.2,8951.4
11994,903.97
2571.7,6931.1
3624,2551.2
7420.4,9982
4452.6,6286.9
6542.1,3667.5
5876.3,7853.7
12781,11564
9711.5,10426
8947.2,1617.4
10181,13960
3754.8,14752
1200.8,2010.2
2259.3,7260.1
1710.7,68.944
2848.3,878.73
6022.8,11311
7950.7,6754.8
167.73,4564.9
7147.7,2693.7
2607.7,7517.4
9792.5,8371.6
1766.9,13119
6623.8,8242.5
3535.7,12804
2549.2,4855.3
3389.5,4380.2
7703.7,14627
931.42,9720.6
1016.6,9350.2
1893.9,6470.6
2920.4,14574
2056.5,10455
1643.2,8617.2
14347,6779.7
1155.3,5772.6
2913.6,13692
11122,892.28
4732.7,11567
8667.4,11814
8438.7,6464.8
3048.1,2117.4
14688,2151.4
5217.2,4999.2
11327,5156.1
4976.1,13140
5037.2,10206
4019.8,12071
8423.9,14678
14387,13911
3154.4,13382
13762,13947
12962,3728.7
9597.6,9534.2
4047.1,12053
8439.6,10171
13700,3861.7
14622,5883.9
4638.7,9320.8
3455.6,6506.5
11131,11012
11819,11947
13952,13992
5035.6,4124.3
9125.9,13991
14155,4014.5
10207,6988.6
10492,13705
14131,13775
823.24,1448.1
9740.6,13942
7973.9,4166.2
338.94,11936
12770,9227.7
10883,13135
10461,7989.6
8967.4,10845
13819,11624
14828,1893.4
987.19,9489.6
14449,13588
8212.1,2028.5
12258,12248
14286,6505.2
2279.6,10906
4040,8147.4
5023.6,4384.9
3381.6,12688
13415,11892
7634.9,9653
3962.3,7601.9
5814.1,12028
11672,1944.6
13658,5164.7
12526,10071
13931,13620
5431.1,14432
7243,4910.3
8755.6,2439.6
8313.6,6835.4
12969,12642
12706,12637
11872,12791
8433.8,8420.1
9448.3,6533.8
9945,9827.6
3685.2,14653
13103,12439
7908,7565.1
2614.9,11519
4134.7,7085.7
6830,12369
9575.2,12728
2490.3,7692.2
7071.9,3411.4
1588.1,3049.7
2575.2,9158.5
14956,7206
10774,13477
5783.6,8291
2639.1,11572
6983.8,3100.4
3392.6,2330.2
8004.7,2952.7
6947.7,5862.1
11127,7084.4
6265.1,5655.2
12288,6480.5
5956.1,5682.8
7631.3,5389.5
9724.4,10552
7022.1,1515.7
7687.7,6362.3
10305,7008.9
4023.9,6229.9
4203.3,665.96
10074,14001
4837.1,1341.8
7463.6,10862
10315,14996
521.52,6162.5
3339.1,3173.8
10966,11325
8980.7,3629.6
1006,11835
1444.9,13653
3903.3,3426.1
915.89,11750
9828.4,6764.6
4647.2,13252
8594.8,221.87
14989,14718
14413,8710.1
6395.9,2255
12686,5928.2
9284.8,2050.6
6568.5,8227
5115.2,13233
12705,3027.1
10588,11986
2834.8,1348.2
7558.4,10931
11290,389.41
11789,3504
10723,1451.6
5500.9,3006
1441.3,12777
1100.2,957.85
12778,987.68
2961.3,12228
10161,952
3120.3,11807
4292.5,10085
950.62,10235
11978,13453
7826.1,11878
4158.7,3090.1
9434,1204.2
4334.9,11714
24.865,2680.5
13696,8433.3
8231.4,2104.1
4640.4,256.94
13522,548.76
7665.2,6415.7
9504,6095.4
7074.9,12390
5011.8,8907.9
8598.1,10888
11747,802.8
9259.5,7560.2
11662,8203.5
10329,155.94
572.07,3745.8
2287.3,10326
3972.2,6205.5
2838.7,12648
2806.2,14816
7573.6,9165.5
6783.7,719.78
13545,14815
4882.3,12707
9568.9,9926.9
8457.8,2403.8
6399.4,8009.5
2885.3,13873
1501.6,122.59
12492,7252.6
3680,6107.8
13504,3143.3
8537.4,829.99
6052,4256.8
4238,4702.1
10038,7150.7
12331,7389.3
2203,896.15
3495.5,1234.6
941.96,5916.1
7118.9,8910.6
1106.1,13413
2607.8,2891
1357.9,128.57
1317.1,2548.7
6035.9,607.17
4590,10730
961.55,6208.3
12235,306.05
2775.1,11529
2560.8,7508.4
10007,14975
6098.1,10987
7482.9,12841
6587.9,7632.6
2771.6,9095.2
8495.2,14462
10696,5510.3
255.21,2735.2
3291.7,4379.5
4024.8,1896.8
1193.9,11234
12174,6972.7
7939.6,703.52
6697.8,11165
3849.3,8142.3
13389,13585
6052.7,6968.8
12453,5769.6
5527.5,7301.1
11153,6397.1
7197.7,2643.5
3153,11818
7892.7,261.7
6877.5,5281.1
5364.1,3865.8
1584.7,4608.2
1408.3,156.5
13658,9993.7
8097.7,10490
8864.2,10918
2623.9,8660.3
13104,8569.9
6453.1,1016
4026.5,8167.1
8856.2,3905.4
3499.8,1649.5
8582,14189
4579.4,870.72
14130,8089.6
7124,2562.8
11570,207.98
4109.6,9951
5599.9,9483.6
350.96,12150
1734.9,9354.4
4536.5,11223
976.31,3552
9735.2,10500
5274,10759
11676,10068
5457.9,8323.7
12901,3146
4203.3,13087
11434,10962
4735.7,622.33
6109.5,7572.9
12803,14430
1196.8,3998.1
4225.3,3781
14545,3433.4
12561,4490.4
4553.7,197.44
14000,4981.2
4465.3,9202.4
4052.2,4987
14214,12614
11292,14388
2278,3961.9
10148,965.22
14688,1768.5
399.68,10128
97.3,1887.5
9657,8823.4
14291,4330.3
1524,8168.7
9409.7,6054
10476,848.27
8504.7,664.29
2465.8,6689.2
4028.9,9596.5
5702.2,5128.4
4110.1,13123
7158.7,2654
801.2,1464.7
3766.6,14433
9665.5,9546.9
6156.7,11988
6996.4,9414.4
13434,12500
2464.1,4855.3
13682,3876.8
8492.2,2281.7
14841,2119.6
5011.6,12639
12901,7252.2
4228.9,997.87
6649.7,5359.2
12798,3034.3
14909,4133.5
6891.5,6423.9
2483.3,5790
853.54,4751
2933.5,6714.3
14951,9259.3
10062,14974
1056.2,921.98
14828,1915.4
1013.8,11027
6826.6,3983
11026,4072
9647.5,12859
14877,930.86
413.96,220.33
11210,6745.7
3417.3,14074
2232.9,11524
5472.8,1100.1
10934,3134.1
6033.1,13236
10701,9329.6
1925.4,11096
4153.8,13203
4207.5,7276.8
9638.6,6690
261.56,504.21
7105.6,11036
9469.9,7994.4
10187,14386
13021,9713.3
8670.8,248.8
14208,9384.7
6354.9,1764.4
6862.9,5019.4
10361,13457
115.96,13310
5434.6,13111
10245,5827.2
8539.5,8682.3
4886.1,1397.8
4465.8,13477
11810,5703.2
3637.7,13228
2868.9,1244.3
1725.8,3554.7
2341.1,5630.7
7324.7,4924.5
4586.2,9486.5
3986.3,11994
7334.8,12809
5369.5,11345
559.61,6132.4
5635.2,5577.1
5370.5,12549
2614.6,13065
7344.4,7196.9
12168,12610
8204.6,6367.4
12907,12674
14054,7970.7
1965,14860
3473.9,7804.1
9469.7,4502.9
10584,4917
3503.2,6825
2644.3,2478.4
3223.5,6289.5
2647.3,1150.1
12955,9914.9
14507,12994
679.49,10033
12957,3064.8
8104.2,6705.7
5753.8,3231.5
7375.6,10664
12237,12171
5165.4,8485.6
12806,2700.5
11684,10186
12933,772.42
13079,11865
2155.1,1305.2
5732.2,8291.9
12157,13206
4640,1040.6
523.62,6135.3
97.784,983.12
6742.4,1192.1
11798,1919.1
8567.6,3952.3
298.48,14296
12832,5781.2
11468,6596.3
7424.6,923.29
9349.9,999.8
8094.1,9727.6
3454.5,8502.7
7963.3,10165
7330.7,4314
2889.7,2524.4
13122,8701.4
13582,8862.3
13239,10965
14663,5215.5
5472.1,1025.8
12581,6637.9
4377.5,3509.4
14881,14769
2638,11541
2513.2,6925.9
1037.3,4811.1
10077,3457.8
5337.9,10264
11976,8951.8
2782.7,7233.7
14718,6226.3
11932,13448
1629.1,13028
6150.1,13131
9481.2,5722
14183,4004.1
4244.4,8732.9
13085,3818.1
9676.8,3378.3
4851.8,12613
7456.3,4283.8
3114.7,8463.2
14547,8264.7
9510.4,3929.5
7313,7153.3
2933.8,10483
7001.4,8159.1
12904,14441
7567.1,6933.2
888.72,3663.5
2551.3,10041
3395.7,7257.1
5966.9,12176
12353,14556
1927.3,11852
7680,8096.7
639.91,4403.1
6348.8,5724.6
2993.8,3149.3
12643,13231
8295.1,736
13436,11113
3766.4,8129.6
2663.6,13036
6610,12041
1647,13151
11337,8583.6
13877,10010
10962,4516.1
5482.8,1068.1
13596,6976.4
13463,3879
1398.5,29.539
13042,12451
8885.7,2500.6
6973.9,13957
4056.3,11210
1775.6,2290.4
1732.8,2054.4
10178,1438.9
4217.5,10207
4541.1,13231
4582.3,3749.4
2601.7,14303
40.715,957.18
6258.6,12793
9602.8,3179.5
4908.9,10116
11334,13295
4791.1,12237
3290.3,2972.2
12279,11825
6509.6,3343.5
2076.3,4573.9
8302.2,12915
14363,6821.4
8542.9,14441
1672.3,14669
11444,10903
5381.6,10580
9477.1,9015.1
5874.5,3817.9
3416.3,1187.4
8120.7,11541
14457,6626.5
4019.6,14707
12771,12690
4938,2362.1
10192,1548.1
3849.1,8098.8
12402,2589.5
6751.9,9947.5
3066.3,11399
3533.5,14147
300.43,11085
14456,13044
5788.5,9942.6
2367,4659.4
6667,5927.7
9469.4,9058.7
8634.6,2509
14446,7498.9
11685,5556.3
14187,12059
4771.4,10065
2170.7,3426.8
13227,778.84
12630,6530.5
12898,8896.8
8025,5983
2850.7,14807
10407,13904
7532.8,14090
10840,13683
5773.6,3748.9
6406,964.8
2707.6,10336
4445.4,4801.1
10436,7473.4
12854,6138.7
1019.9,7767.6
811.32,1383.8
10539,13344
13534,14358
12558,12671
7040.6,7845.2
11170,3954
9606.9,3203.6
1306.8,588.45
2886.7,14848
3682.6,13227
5536.2,10568
2549.7,8197.7
9449.7,8938.8
12158,12211
2970,3032.4
9986.6,14978
4940.7,2193.2
3488.6,1785
4128.1,688.54
6569.1,1677.5
13828,5967
8526.7,10309
7167.4,13376
19.167,7650.4
12778,7208.5
3579.5,10092
3593.5,8967.3
5336.7,11360
9568.2,10102
4694.4,13068
13955,9272.2
7259.7,5733.4
2039.5,13932
12358,9023
1327.8,5246.1
13152,6525.2
8602.7,230.03
13561,5896.1
4445.5,2477
5115.9,13818
2032.8,9762.7
6889.1,430.27
809.03,2648
13767,1304.7
10731,13564
12116,3448
9772.1,9243
5622.4,7726.8
4551.5,8356.4
8173.1,10311
11030,6130.1
1739,3072.6
8736.9,14012
3009,13351
1879.2,2450.3
1798.4,3101.2
11058,13271
3792.9,4369.6
5668.8,3718.5
3892.2,4265.1
1170.5,4356
4998.7,8992
6783,6240.5
6409.5,5910.9
13677,13536
2830.2,7191.2
5926.8,14753
11273,4333.6
10292,9005
12977,8745.8
10969,5304.4
4745.5,2159.3
10690,10987
11744,9765.9
13230,9736.9
3074.2,3845.4
11381,6237
7395.7,10952
10577,3950.5
13384,9889.8
7213.3,7855
8098.5,2941.4
3067.5,3703.4
9794.3,10723
4892.1,14655
2612.5,13734
9774.2,11364
4659.1,3622.7
6139.5,4260
9692.6,4840.2
4061.4,617.39
11784,2593.2
3801.6,12434
14850,5336
864.92,14216
10568,593.18
7016.6,11511
4064,8528.4
2493.3,4109.6
10615,12523
10317,1828
4471.4,4087.4
14314,11695
6834.1,6857
12659,8513.2
11678,2031.3
9250.7,7201.9
7721.3,6581.2
548.29,11786
6907.1,5019.5
8931.9,6475.4
14946,706.09
8777.8,1189.5
8414.8,439.87
2509.2,6683.3
575.99,1868.8
12626,6557.4
1158.3,13249
12953,3600.2
7399,8946
1565.7,3049.4
13893,969.46
3306.3,3498.1
14866,5964.3
12340,6389.8
8549.8,11022
978.21,9371.4
1308.5,8530.5
13740,1288
6784.5,9246.1
2145.1,13966
14557,3925.3
7364.7,1607.5
13853,4488.2
14854,3961.8
4958.8,13056
7158.8,2503.9
7742.8,14457
4030.1,7717.4
1871.3,6602.1
2252.5,5742.6
8372.1,11959
7145.1,2448.3
9293.3,991.77
2665.1,13890
3802.8,7804.3
2990.4,2406.8
6583.4,4216
11942,12805
1668.1,3119.8
7263.5,4117.8
11306,8262.6
12956,3732.4
1965.5,10952
7315.7,13138
11853,6840.3
6588.9,7754.8
9656.7,3108.4
8791.1,8228.4
8675.2,6020.1
4532.5,2377.6
31.028,4799.4
626.12,13330
4636.3,12232
4800.4,6676.4
7062.8,10548
12030,11445
5391.1,4574.8
137.2,4567
1801.3,3606.6
9884.8,14149
9700.3,10038
12077,3797
2380.5,7310.3
528.81,3692.4
4448.8,10500
12468,2414.3
3438.9,11093
6116.1,11451
11776,1966.5
13280,8149.7
3534.9,1206.4
7060.4,10645
13705,4537.4
13092,8652
3437.3,2396.7
9946.2,13514
6581,1623.6
13290,5181.6
11954,203.03
7411.4,916.25
3942.8,7557.2
2653.8,14574
10790,8258.1
2209.9,10924
12860,8982.1
11251,12058
4464.2,13618
7559.5,489.67
394.42,5489.5
13758,6283.9
8553.4,5595.9
14870,1956.4
5713.7,11619
2573.3,10019
10772,7388.9
11359,11230
5207.8,119.82
4032,1432.7
5649.8,4165.8
2153.1,5917.4
6330.1,126.46
8643.7,13107
1873.4,554.52
5961,13853
11101,9146.5
560.39,958.09
2135,1062.3
6550.5,1661.9
4609.5,14893
2516.2,6890.3
10095,4614.2
6599.2,8954.7
13891,6038.4
4463.7,6323.1
1762.1,3105.9
8384.1,6723.2
192.76,1340.8
416.45,9032.2
1639.4,5819
10045,11466
8580.3,3279.7
14243,11843
13092,12107
14979,14247
10016,7846.2
4542.6,13038
984.9,1047
12005,11424
1136.6,3298.4
8155.1,14664
8791.5,520.46
12235,9029.7
3160.2,7924.5
5593.1,1096
1593.7,3025.6
975.35,6434.3
5162.4,10921
498.98,10072
12613,5283.9
2186.8,5396.5
2138.2,3044.1
4732.3,11439
3408.8,4358.8
3171.7,2508.4
4380,14084
3655.4,7815.4
11265,10264
5589.1,10961
9942.3,2857.4
8381.8,1191.2
9397.5,4967.5
5915.5,7540
3215,5631.3
8414.6,10143
7542,6955.3
9724.4,2259.5
2380.8,2442.1
6611.2,8217.9
10012,2987.2
12227,2067.6
5170.5,11148
11382,4517.1
1310.6,6668
5236.4,11094
10230,8386.2
14421,6660.4
269.9,9434
13991,4835.8
8092.1,13813
2405.9,12954
11216,7071.8
10266,9131.7
3610.8,12881
6183.7,13770
11354,11261
11036,2619.5
11212,2505.1
11053,1227.4
8396.5,1493.5
7476.5,6115.3
8929.5,8489.1
13707,14745
6540.9,5655.2
9354.8,8790.7
4176.7,2387.8
14974,11806
2617.5,10045
226.39,2811.7
7403.6,1774.1
10530,2235.1
4633.2,480.25
7826.5,4621.7
1977.8,4776.3
7047.4,8346
2149.2,4304.5
11362,503.41
14343,2223.5
7954.8,611.66
11103,6273.2
5258.1,4885.4
6871.1,8752.1
11655,3627.1
8092.1,14653
4382.9,1843.7
6878.3,9464.3
2446.8,2897.2
8677.1,8145.1
1897.3,4726.3
11564,8704.7
6894.9,9412
6002,4259
11044,10534
6828.6,4000.7
8729.3,12066
5345.1,7111.7
1326.4,9904.4
4787.4,7304.3
11378,1130.5
11197,4689.4
1265.1,13768
2724.7,13889
835.05,2206.7
5196.5,9353.1
1374.4,3758.5
8771.5,8186.7
2977.8,11894
3927.4,10051
8501.3,680
10134,910.36
2413.4,11370
5145.9,6887.9
10010,1672.7
11299,10836
1072.1,11231
3325,3000.3
10853,4458.8
10484,7959.4
9267.2,12863
12232,295.36
6310.8,3253.9
13001,1221.4
508.27,4301.8
7457.6,966.95
7715.5,653.13
12837,7002.3
4688.6,14036
8764.1,1156
6020.2,9037.6
10942,2852.8
9728.3,11023
21.693,8870.4
2018,10999
11118,12175
5013.2,2601.5
2844,385.51
14411,8674.8
4006.7,8147.4
2126.8,6155.4
11125,14772
6554.6,9922.9
2595.2,10049
10427,3886.5
7480.2,13823
2074,9584.2
8529.1,9136.7
1746.5,9346.9
675.9,10385
7201.4,3829.9
13318,9879.4
2065.7,14905
10037,3891.4
10690,8184.2
2231.6,13803
309.83,6709.3
4440,14660
10145,3467.7
5650.9,4226.9
10372,3258.6
10647,2099.9
9057.8,5744.4
4760.7,912.1
2059.8,2026.2
8941.7,2510.5
12013,12502
14457,9104.5
2240.2,13707
8625.7,11732
12675,852.63
2505.4,9187.2
1751.4,3108.1
1056.8,2367.3
3727.9,5904.6
1903.5,5031.9
8603.5,11045
2400.1,4628.9
11560,14976
9909.8,10420
4548.6,421.61
4648.2,7768.1
14031,5420.9
11294,7675.6
2203.9,10334
8370.5,11974
5735.9,2482
13465,6923.4
5562.1,12325
4940.5,7778.5
5721,5083.3
3985.1,13404
9223.4,13706
844.64,14119
5763.1,11626
4186,10676
13666,7823.6
9095.7,2188.1
14959,11790
8844.7,6283.8
7516.4,8987
13517,565.02
410.89,2003.4
12788,3603.1
14847,10583
14785,5709.9
11731,9798.5
9771.3,13238
13047,13604
7278.3,12030
1043.3,13639
4203.3,2332.4
1261.2,11260
7639,4777.3
6085.8,10971
14983,6021.6
10931,4560.8
13049,11878
14854,3956.4
2478.5,420.94
2304.1,2384.6
1074.1,12751
9517.1,6095.7
1008.7,9980.6
8904.9,14219
7147.5,10109
2768.5,6873.7
1449,4666.4
14360,2348.7
2328.2,13310
9093.4,13617
9794.4,9214.6
6948.6,440.91
7493.4,8085.5
1734.1,1353
3585.7,4679
9350.9,4280
14913,3033.6
11187,894.16
11287,254.38
5018.1,12814
5207.8,6471.4
8809.5,1528.8
863.43,13913
13101,8643.9
14518,10475
2073.1,3048.6
11313,10774
7005.1,13967
6051.4,10326
1892.6,10013
3638.6,13286
8259.2,11143
8423.6,14787
1566.5,13907
7653.3,10493
166.76,12292
1203.6,1998
2555.7,4544
5417.2,848.01
4964.7,3417.1
13067,1713.4
7450.1,464.64
4982,9022.9
2270.9,13726
3697.4,13963
1647.7,7709.6
5752.4,8322.4
2926.2,9931.7
9272.4,7386
7667.8,8837.5
13471,13776
7817.2,974.71
11769,4255.3
10483,8000
4338.4,3442.3
12404,2614.7
14016,8834.3
1894.6,7209.1
6165.6,13733
14860,13580
5514.6,8610
9886.1,942.21
11778,4249.4
7906.4,5375.6
7307.9,4302.3
11498,12498
10537,5066.9
11326,971.2
2762.8,5298.1
8154.6,6281
3603.2,2525.7
6633.9,9650.8
5386.9,9943.3
2259.5,11558
2666.4,6954.3
8915.3,10883
6395.6,5255.1
327.29,4203.6
4563.3,2595.3
9206.9,11570
8898.7,3906.6
14984,5692.1
801.49,11314
7164.4,11189
5745.7,3279.9
7056.6,10624
6201.3,9679.8
1919.9,3851.8
574.76,14275
4324,8461.9
2917,2493
346.25,11026
13679,11462
5617.9,5088.5
11770,321.76
12470,11721
5962,3513
11465,10864
5301.8,8010.7
11771,3277
4830.4,8354.9
888.12,4905.4
6481.5,3424.3
13757,64.613
10725,6163.4
14731,1564.9
861.5,1392.3
14097,8090.9
10678,5547.9
4133.2,13192
4994,2471.7
12787,9476.7
11989,14109
5399.8,9692.1
11953,3123.7
7696.6,6592.2
6316.2,14761
9384.2,981.24
8173.7,11490
14721,13524
7536.3,6109.8
2512.4,6871.5
4989.9,10105
11835,303.4
12976,3572.6
9759,14546
12060,3497.7
1313.7,8344.4
1729.5,10267
5480.6,14459
9328.8,7999.1
2059.7,9791.2
9242.3,7725.6
2909.1,7936.1
1754.4,12469
5753.1,3710
3118.3,12960
7010.1,1198.5
6816.9,10784
7801.3,8156
5057,12273
5021.6,10269
10765,3070.8
13921,10352
14997,12219
11573,586.74
9266.4,7204.2
14576,5363.6
9386.8,5266.9
14701,2204.7
2651.4,11539
10918,4564.2
8668.9,13503
11568,14030
3489.9,1224
11679,1301.5
12526,7265.8
13073,10880
10756,10942
978.68,1019.2
6663.8,11141
1365.5,2662
3410.9,10882
10757,6011.6
3667.2,12698
1647.6,5328.4
3317,9155.6
13470,529.86
9685.3,3197.1
540.41,6152.4
11498,8118.8
3823.5,10945
1273.8,3118.7
12197,9030.6
12737,7199.1
7777.6,6481.8
8741.5,13412
14737,9065.1
4918.2,3132.5
810.17,1437.5
9975.6,7178.2
2759.9,9003.2
5697.7,977.1
5217.7,4246.2
8101.7,6296.6
12274,5756.2
10184,3558
5605.6,3071.1
5199.9,158.73
5186,12048
2043.9,2248.3
3712.6,12259
228.59,9416.3
1384.2,6980.9
14317,6513.7
5715.3,13151
4880,1294.8
2383,14997
8927.6,5790.4
6659,874.59
12665,4256
9357.1,5679.9
4246.4,6510.8
9972.6,14312
11165,14690
9251.2,8332
8540.4,9039.8
12132,1921.4
8091.5,6325.8
10721,6878
13218,13407
3869.7,4552.8
11123,2580.6
3460.9,6886.2
6598.3,13069
2058.7,5351.1
11110,7473.8
3037.4,154.03
12502,14582
3709.9,1848.2
11774,3710.8
10948,4728.5
54.452,8153.3
6265,836.86
3408.4,11247
13307,12974
4518.3,8002.6
12594,10025
6342.8,7746.2
9801.4,4585.1
295.61,12349
2917.9,337.93
1726.1,5401.1
13429,13767
1414.9,2080
12444,6588.8
2145.7,3115.2
7339.4,8092.8
7537.2,464.04
14640,4922
2989.4,222.92
8487.8,14384
12491,10846
3336.5,9125.9
8408.9,2405.9
9637.4,8390.6
5295.7,2676.9
5686.1,1007
811.36,11481
7090.1,3405.1
2639.5,10189
8836.6,4229.4
1353.2,8340.5
2607.6,1159.7
2756.5,12278
780.23,10411
2385.5,4564.7
5961,13813
3721.4,1842
3871.9,4313.9
7690.1,8818.6
2724.9,5324.6
3991.1,12793
5015.7,8936.8
5727.4,8244.7
4626.8,9147.7
11560,7277.1
10089,13964
13082,1943.3
2197.6,3386
10965,2858.4
12524,6773.3
6273.4,457.12
5108.7,5236.8
4827.8,10110
6130.3,13746
1807.7,2547.8
10361,3263.4
12777,7316.4
9570.5,9586.4
10975,2649.2
12192,1001
6791.7,8057.5
905.35,4905.3
2613.7,11606
3315.7,10217
14293,13181
9488.3,8109
8217.9,69.265
7150.6,7936.8
6128.7,12173
13751,13953
1900.7,14118
12744,8726.5
9.0154,10442
12462,5270.7
9381,4988.2
10149,13426
3352.3,9881.4
2006.8,5459.3
11134,5072.2
4642,7761.8
12743,7248.5
9178.7,52.799
11542,3034.8
9389.8,11129
2259.1,13744
7859,1071
162.82,4541
4216.8,12575
12826,2751.2
2831,1336.8
5776.9,625.23
1460,134.5
10145,10454
12094,6519.5
13735,11963
11249,4336.1
11118,3565.5
6342.4,5253
5250,10818
6696,7461.1
2968.8,11333
12953,5329.7
8359.1,1556
1946.2,5008.3
1905.9,8804.3
2090.5,5918.2
6831.7,1438.4
1407.6,7176.5
9801.1,11395
7877.8,5994.9
4493.8,6874.9
8938.6,10589
13177,9.0083
12553,10425
13426,10192
14759,8226
13696,4936.9
8028.4,3559.3
14030,3963.4
12488,14558
2824.4,12665
1575.3,9032.3
14125,7334.6
11276,10506
1641.3,5006.9
969.37,4824.4
627.54,1831.1
10044,14006
11922,12175
7282.4,13181
5858.5,11150
7573.9,9187.8
11084,1226.6
13771,12199
875.57,11878
2111.3,9569.5
821.29,5671.8
25.073,2792.4
184.61,10620
6164.8,14784
4849.3,6701
2119.3,6611.3
9991.5,1330
14753,6205.4
6921.2,3619.1
5063.2,12829
14910,12043
12363,2583
3619,5650.2
12431,8605.5
3467.9,11139
960.18,4967.6
7472.8,6125
394.29,6696.7
14193,5556
8914.2,5570.1
4274.6,5759.1
8641.9,9210.7
9692.7,14419
13652,3141.7
11035,4036.2
5524.9,13180
7095.3,403.86
9056.5,5736
10822,4057
13252,1451.6
14803,6084.9
3823.8,14472
12941,3799.7
12124,3843.4
8047.7,8619.6
14473,4696.7
14032,4877.2
2017.5,4703.6
1692.8,5012.7
3856.3,8380.3
12297,3457.9
14955,14693
13978,3936.8
14249,12123
12721,2944.2
1462.2,103.06
9110.1,1153.5
7281.9,8858.7
13917,13219
7633.7,3164.8
1843.3,6642.5
4335.4,9024.4
4609.4,389.22
12168,832.71
11172,10119
2113.8,8996.4
1172.3,2225.2
2877.7,8515.3
5968.4,13431
12009,13441
8806.9,500.43
14373,8326.4
2273.9,14539
4169.8,13094
13060,12420
3440.9,11258
436.71,4139.2
2656.1,12382
11859,1846.4
6857.3,2448.6
6924,5041.3
1138,796.61
5034.2,12712
14539,5326.4
7583.9,10772
3615.2,10820
14656,11431
2276.6,7255.6
11243,926.16
1637.5,5888.1
1686.8,12467
11621,8173.2
2387.1,13550
173.5,6527.2
14200,9239.6
2839.1,6324.9
4861.1,4947.1
7367.4,4387.4
10438,4732.8
900,5959.9
12633,5265.9
1744.5,3058.9
14852,2168.2
14231,4347.3
8938.7,6022.7
6411.1,5143.2
11464,15000
8545.3,7546.9
122.71,5923.4
10870,14193
14459,288.16
7541.8,4022.9
13941,3017.4
4009.4,8700.1
10267,2966.6
1479.9,3277.2
5672.8,795.9
1363.1,12851
2977.2,6319.5
11372,11216
6847.9,5296.8
12519,12919
381.19,9814.7
8463.3,10691
1052.6,2301.3
12677,2459.4
4542.3,7918.8
10503,3741.1
2396.6,6650.5
11657,10056
589.34,5119.8
10880,13816
10245,6543
11549,13715
14034,2756.1
9782.6,8443.9
14075,13348
59.793,849.51
5772.8,13125
2666.4,7062
12628,12668
2222.1,10287
6291.9,13406
6058.4,12554
10328,11667
9667.8,13182
4495.5,4593.6
3977.1,12003
857.37,6832.3
7723.6,3755.2
11581,12171
14740,1154.7
5286.1,14770
11421,121.47
11516,7370.4
2288,3959.7
4682.8,10277
1495.9,3192.6
4304.1,8450.1
2834.1,11487
779.38,10473
8313.9,3120.5
65.316,8212.9
10002,7807.5
14734,6025
7488.3,4313.5
4540.3,8535
5676.3,12971
3202.8,12800
14931,12448
11945,4984.1
949.52,3649
1293.4,6743.4
4016.2,6214.8
5514.4,1064.4
852.51,6563.5
14690,2132.5
11325,14416
516.4,6815
4389.4,12958
12811,14532
9899,2351
9677,3471.7
6281.9,14715
325.71,10701
4989.4,2432.7
13991,10461
9042.9,5754
11740,1284.4
12680,842.77
2215.3,4091.6
13451,507.22
1003.3,9975.5
10026,14480
7892.3,987.46
10196,4498.9
11898,3757.1
1230.1,5770.5
3164.5,11767
7192.4,6212.5
12222,11534
8055.5,7142.3
5737.1,3801.9
10530,3725.6
3321.6,14639
12012,3912.8
1755.1,8978.3
4677.3,13609
7764.4,6451.6
2728.4,5191.8
9816,14130
7698.7,11695
2534.5,6888.3
11755,789.27
4751.6,962.28
6323.8,3182.5
5852.1,5650.7
6664.4,891.57
9558.1,14778
10989,2532.8
3528.6,9777.2
8570.9,6666.6
6097.5,4327.5
2303.3,5685.6
1126.4,820.99
9257.4,2086.2
14531,12959
10527,615.89
10179,863.92
4871.9,1860.9
8981.5,4535.2
6074.6,13430
2485.8,433.99
7789.5,11762
10424,886.72
6656.1,9119.9
14637,8788.3
5579.7,3087.4
5281.5,1664.2
14493,1883.4
10317,9033.7
2615,11583
5796.3,10140
8596.3,10282
11515,1510.9
6679.1,10359
11415,77.703
7989.9,1981.5
8676.3,7414.1
763.45,12770
7991.2,14462
2862.8,1238
914.13,2102.1
2153,3057.4
863.86,10134
4953.2,4967.6
11763,4738.6
4599.7,7781
3434.2,12851
4018.5,12798
8220,12308
3980.6,12599
2493.7,9831.1
1705.9,5468.7
1309.8,11358
1633.6,2993.1
6244.5,9593
5515.5,8691.1
8398,14604
6484.7,3671.1
6297.8,13413
11751,9804
4706.8,3392.5
14687,1550
2498.8,13162
13922,7528.5
2931.2,7958.6
